customer_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFM_score,segment
1652,97,6,7230.45,1,2,3,123,At Risk
1653,34,5,5084.3,3,2,2,322,Potential Loyalist
1654,85,4,4021.4700000000003,2,1,1,211,Regular
1655,17,3,3331.17,4,1,1,411,Regular
1656,85,7,8201.54,2,3,4,234,Big Spender
1657,62,6,5897.3099999999995,2,2,2,222,Regular
1658,281,4,3729.5499999999997,1,1,1,111,At Risk
1659,81,7,8004.33,2,3,3,233,Regular
1660,77,6,4480.62,2,2,2,222,Regular
1661,219,6,8438.94,1,2,4,124,Big Spender
1662,63,5,3125.38,2,2,1,221,Regular
1663,14,6,8093.37,4,2,3,423,Potential Loyalist
1664,43,7,8460.32,3,3,4,334,Loyal
1665,69,7,6247.18,2,3,3,233,Regular
1666,79,4,5256.49,2,1,2,212,Regular
1667,77,7,9549.75,2,3,4,234,Big Spender
1668,5,6,6878.43,4,2,3,423,Potential Loyalist
1669,60,6,6940.13,2,2,3,223,Regular
1670,61,9,8855.96,2,4,4,244,Big Spender
1671,44,4,3197.84,3,1,1,311,Regular
1672,43,12,13427.7,3,4,4,344,Loyal
1673,134,3,1318.28,1,1,1,111,At Risk
1674,49,5,1043.7,2,2,1,221,Regular
1675,102,4,4572.34,1,1,2,112,At Risk
1676,88,5,6881.58,1,2,3,123,At Risk
1677,99,8,8188.179999999999,1,4,4,144,Big Spender
1678,69,9,8841.869999999999,2,4,4,244,Big Spender
1679,137,4,5682.89,1,1,2,112,At Risk
1680,113,3,5001.21,1,1,2,112,At Risk
1681,19,5,5956.62,3,2,2,322,Potential Loyalist
1682,83,6,10071.44,2,2,4,224,Big Spender
1683,83,9,12412.95,2,4,4,244,Big Spender
1684,17,6,4309.7,4,2,2,422,Potential Loyalist
1685,26,2,1818.98,3,1,1,311,Regular
1686,79,10,10098.74,2,4,4,244,Big Spender
1687,11,4,4032.17,4,1,1,411,Regular
1688,24,8,8917.130000000001,3,4,4,344,Loyal
1689,137,5,7091.33,1,2,3,123,At Risk
1690,17,9,8042.110000000001,4,4,3,443,Champion
1691,3,8,7630.41,4,4,3,443,Champion
1692,128,5,3763.01,1,2,1,121,At Risk
1693,76,7,8716.14,2,3,4,234,Big Spender
1694,20,7,7616.63,3,3,3,333,Loyal
1695,38,5,7504.66,3,2,3,323,Potential Loyalist
1696,29,9,12254.53,3,4,4,344,Loyal
1697,25,5,6885.15,3,2,3,323,Potential Loyalist
1698,33,8,9039.039999999999,3,4,4,344,Loyal
1699,82,8,8291.65,2,4,4,244,Big Spender
1700,45,7,5028.5,3,3,2,332,Loyal
1701,6,5,3664.41,4,2,1,421,Potential Loyalist
1702,15,6,5455.59,4,2,2,422,Potential Loyalist
1703,4,4,2468.19,4,1,1,411,Regular
1704,120,2,3009.57,1,1,1,111,At Risk
1705,16,4,5029.5,4,1,2,412,Regular
1706,3,8,9107.39,4,4,4,444,Champion
1707,18,8,6588.76,4,4,3,443,Champion
1708,259,4,6112.64,1,1,3,113,At Risk
1709,5,5,5390.71,4,2,2,422,Potential Loyalist
1710,81,4,4067.49,2,1,1,211,Regular
1711,42,7,6222.5599999999995,3,3,3,333,Loyal
1712,287,2,1953.53,1,1,1,111,At Risk
1713,7,7,9031.89,4,3,4,434,Loyal
1714,39,6,5717.15,3,2,2,322,Potential Loyalist
1715,103,3,2616.3199999999997,1,1,1,111,At Risk
1716,135,2,2372.87,1,1,1,111,At Risk
1717,47,4,3349.03,2,1,1,211,Regular
1718,25,5,4488.2,3,2,2,322,Potential Loyalist
1719,20,5,5061.53,3,2,2,322,Potential Loyalist
1720,24,5,5561.49,3,2,2,322,Potential Loyalist
1721,1,7,8195.2,4,3,4,434,Loyal
1722,5,9,12696.87,4,4,4,444,Champion
1723,18,5,4943.21,4,2,2,422,Potential Loyalist
1724,104,4,2074.23,1,1,1,111,At Risk
1725,61,8,11020.22,2,4,4,244,Big Spender
1726,10,8,10471.32,4,4,4,444,Champion
1727,72,7,7397.04,2,3,3,233,Regular
1728,46,6,7811.6,2,2,3,223,Regular
1729,59,6,4397.5,2,2,2,222,Regular
1730,21,3,3121.3,3,1,1,311,Regular
1731,44,11,8015.92,3,4,3,343,Loyal
1732,98,5,4804.96,1,2,2,122,At Risk
1733,54,5,4933.33,2,2,2,222,Regular
1734,26,2,1998.5900000000001,3,1,1,311,Regular
1735,66,5,5022.08,2,2,2,222,Regular
1736,55,6,8725.86,2,2,4,224,Big Spender
1737,46,3,4477.58,2,1,2,212,Regular
1738,22,4,2808.24,3,1,1,311,Regular
1739,38,4,4215.17,3,1,2,312,Regular
1740,7,8,9327.380000000001,4,4,4,444,Champion
1741,65,3,4261.62,2,1,2,212,Regular
1742,60,6,7168.48,2,2,3,223,Regular
1743,87,7,8615.73,2,3,4,234,Big Spender
1744,110,3,1889.09,1,1,1,111,At Risk
1745,6,12,10025.74,4,4,4,444,Champion
1746,106,6,8448.21,1,2,4,124,Big Spender
1747,191,4,2839.33,1,1,1,111,At Risk
1748,3,10,11012.26,4,4,4,444,Champion
1749,82,3,3909.98,2,1,1,211,Regular
1750,56,6,7768.64,2,2,3,223,Regular
1751,13,4,3904.5699999999997,4,1,1,411,Regular
1752,29,7,5387.53,3,3,2,332,Loyal
1753,28,4,4242.64,3,1,2,312,Regular
1754,143,5,6904.57,1,2,3,123,At Risk
1755,49,6,6597.55,2,2,3,223,Regular
1756,63,3,2636.84,2,1,1,211,Regular
1757,230,1,1228.07,1,1,1,111,At Risk
1758,3,7,4887.03,4,3,2,432,Loyal
1759,19,6,5494.57,3,2,2,322,Potential Loyalist
1760,13,6,6410.4,4,2,3,423,Potential Loyalist
1761,19,5,5743.1,3,2,2,322,Potential Loyalist
1762,22,12,12375.52,3,4,4,344,Loyal
1763,10,7,7841.49,4,3,3,433,Loyal
1764,3,4,3350.1400000000003,4,1,1,411,Regular
1765,47,6,8083.150000000001,2,2,3,223,Regular
1766,179,5,3464.7,1,2,1,121,At Risk
1767,5,5,5973.14,4,2,2,422,Potential Loyalist
1768,93,2,2428.24,1,1,1,111,At Risk
1769,37,6,5115.5,3,2,2,322,Potential Loyalist
1770,14,7,8228.41,4,3,4,434,Loyal
1771,40,6,7019.95,3,2,3,323,Potential Loyalist
1772,169,4,4467.889999999999,1,1,2,112,At Risk
1773,9,10,12135.49,4,4,4,444,Champion
1774,98,4,3792.41,1,1,1,111,At Risk
1775,53,6,6171.379999999999,2,2,3,223,Regular
1776,35,7,7458.65,3,3,3,333,Loyal
1777,71,6,6896.08,2,2,3,223,Regular
1778,313,2,3040.4,1,1,1,111,At Risk
1779,130,6,8886.92,1,2,4,124,Big Spender
1780,39,4,4117.57,3,1,1,311,Regular
1781,10,4,3282.18,4,1,1,411,Regular
1782,82,6,8490.84,2,2,4,224,Big Spender
1783,50,12,11248.25,2,4,4,244,Big Spender
1784,72,4,4486.610000000001,2,1,2,212,Regular
1785,35,6,5294.27,3,2,2,322,Potential Loyalist
1786,175,2,1570.1,1,1,1,111,At Risk
1787,1,6,7519.39,4,2,3,423,Potential Loyalist
1788,30,9,10584.15,3,4,4,344,Loyal
1789,61,3,3728.3,2,1,1,211,Regular
1790,33,5,4313.98,3,2,2,322,Potential Loyalist
1791,118,6,7479.16,1,2,3,123,At Risk
1792,7,10,9395.76,4,4,4,444,Champion
1793,61,6,7572.360000000001,2,2,3,223,Regular
1794,2,5,3869.44,4,2,1,421,Potential Loyalist
1795,4,6,6133.57,4,2,3,423,Potential Loyalist
1796,123,2,471.26,1,1,1,111,At Risk
1797,55,11,10502.99,2,4,4,244,Big Spender
1798,14,7,6605.389999999999,4,3,3,433,Loyal
1799,53,4,4409.38,2,1,2,212,Regular
1800,172,4,5571.58,1,1,2,112,At Risk
1801,66,8,9112.94,2,4,4,244,Big Spender
1802,14,8,10435.94,4,4,4,444,Champion
1803,116,7,7116.29,1,3,3,133,At Risk
1804,32,3,4740.04,3,1,2,312,Regular
1805,91,4,2108.15,1,1,1,111,At Risk
1806,38,8,8723.79,3,4,4,344,Loyal
1807,61,6,6829.25,2,2,3,223,Regular
1808,77,7,10837.15,2,3,4,234,Big Spender
1809,28,6,10150.57,3,2,4,324,Potential Loyalist
1810,7,2,458.74,4,1,1,411,Regular
1811,33,8,10112.53,3,4,4,344,Loyal
1812,23,10,10631.380000000001,3,4,4,344,Loyal
1813,19,6,6307.18,3,2,3,323,Potential Loyalist
1814,52,6,4848.03,2,2,2,222,Regular
1815,12,5,4235.58,4,2,2,422,Potential Loyalist
1816,81,5,4929.820000000001,2,2,2,222,Regular
1817,32,11,10054.07,3,4,4,344,Loyal
1818,25,7,8942.78,3,3,4,334,Loyal
1819,253,2,2884.59,1,1,1,111,At Risk
1820,36,9,8429.29,3,4,4,344,Loyal
1821,25,12,14387.59,3,4,4,344,Loyal
1822,3,5,3009.41,4,2,1,421,Potential Loyalist
1823,162,6,6635.66,1,2,3,123,At Risk
1824,13,7,7059.410000000001,4,3,3,433,Loyal
1825,41,6,6976.92,3,2,3,323,Potential Loyalist
1826,41,7,6983.06,3,3,3,333,Loyal
1827,39,5,6400.31,3,2,3,323,Potential Loyalist
1828,151,3,2146.84,1,1,1,111,At Risk
1829,4,3,2868.37,4,1,1,411,Regular
1830,14,7,7237.05,4,3,3,433,Loyal
1831,166,8,6774.88,1,4,3,143,At Risk
1832,85,8,9260.84,2,4,4,244,Big Spender
1833,11,5,4197.33,4,2,2,422,Potential Loyalist
1834,127,4,6290.79,1,1,3,113,At Risk
1835,26,6,5273.87,3,2,2,322,Potential Loyalist
1836,167,2,2832.71,1,1,1,111,At Risk
1837,36,7,9763.42,3,3,4,334,Loyal
1838,50,5,7121.110000000001,2,2,3,223,Regular
1839,50,7,5930.82,2,3,2,232,Regular
1840,99,7,6929.780000000001,1,3,3,133,At Risk
1841,37,3,4263.92,3,1,2,312,Regular
1842,212,5,6542.54,1,2,3,123,At Risk
1843,113,4,5065.64,1,1,2,112,At Risk
1844,42,7,9198.960000000001,3,3,4,334,Loyal
1845,22,7,9342.199999999999,3,3,4,334,Loyal
1846,334,1,441.49,1,1,1,111,At Risk
1847,33,3,3921.92,3,1,1,311,Regular
1848,43,6,8432.48,3,2,4,324,Potential Loyalist
1849,137,6,7069.03,1,2,3,123,At Risk
1850,45,7,7706.74,3,3,3,333,Loyal
1851,286,2,2498.86,1,1,1,111,At Risk
1852,98,5,7030.610000000001,1,2,3,123,At Risk
1853,27,9,8957.8,3,4,4,344,Loyal
1854,1,3,3384.5600000000004,4,1,1,411,Regular
1855,23,4,3648.1,3,1,1,311,Regular
1856,128,2,1134.63,1,1,1,111,At Risk
1857,88,5,7891.88,1,2,3,123,At Risk
1858,22,8,12412.28,3,4,4,344,Loyal
1859,77,5,6599.450000000001,2,2,3,223,Regular
1860,12,6,7424.78,4,2,3,423,Potential Loyalist
1861,30,6,7073.07,3,2,3,323,Potential Loyalist
1862,75,7,6966.85,2,3,3,233,Regular
1863,25,6,8915.48,3,2,4,324,Potential Loyalist
1864,25,11,8863.49,3,4,4,344,Loyal
1865,100,1,1071.23,1,1,1,111,At Risk
1866,39,9,12450.76,3,4,4,344,Loyal
1867,3,8,11055.86,4,4,4,444,Champion
1868,27,6,10105.23,3,2,4,324,Potential Loyalist
1869,42,4,3260.59,3,1,1,311,Regular
1870,39,7,7755.76,3,3,3,333,Loyal
1871,95,4,3787.27,1,1,1,111,At Risk
1872,4,6,6136.51,4,2,3,423,Potential Loyalist
1873,9,4,5930.68,4,1,2,412,Regular
1874,100,5,3958.4700000000003,1,2,1,121,At Risk
1875,99,6,6549.05,1,2,3,123,At Risk
1876,139,5,10115.019999999999,1,2,4,124,Big Spender
1877,81,6,4192.3099999999995,2,2,2,222,Regular
1878,33,6,6231.59,3,2,3,323,Potential Loyalist
1879,48,7,5332.889999999999,2,3,2,232,Regular
1880,68,5,6619.75,2,2,3,223,Regular
1881,36,7,8559.33,3,3,4,334,Loyal
1882,129,6,5862.02,1,2,2,122,At Risk
1883,43,3,4596.28,3,1,2,312,Regular
1884,25,7,6672.0,3,3,3,333,Loyal
1885,5,9,10587.23,4,4,4,444,Champion
1886,7,4,4591.32,4,1,2,412,Regular
1887,44,11,17133.93,3,4,4,344,Loyal
1888,88,4,5775.32,1,1,2,112,At Risk
1889,136,5,6210.6900000000005,1,2,3,123,At Risk
1890,45,9,10862.91,3,4,4,344,Loyal
1891,82,7,9203.4,2,3,4,234,Big Spender
1892,108,5,3113.52,1,2,1,121,At Risk
1893,3,7,7903.94,4,3,3,433,Loyal
1894,37,4,3591.0299999999997,3,1,1,311,Regular
1895,8,5,2110.2599999999998,4,2,1,421,Potential Loyalist
1896,160,3,3843.92,1,1,1,111,At Risk
1897,63,7,5120.75,2,3,2,232,Regular
1898,61,6,7885.110000000001,2,2,3,223,Regular
1899,77,5,3807.34,2,2,1,221,Regular
1900,68,4,3327.94,2,1,1,211,Regular
1901,128,7,10098.550000000001,1,3,4,134,Big Spender
1902,53,5,5226.46,2,2,2,222,Regular
1903,17,4,6548.94,4,1,3,413,Regular
1904,68,3,1954.46,2,1,1,211,Regular
1905,11,9,9595.46,4,4,4,444,Champion
1906,2,6,5992.34,4,2,3,423,Potential Loyalist
1907,111,4,3740.6,1,1,1,111,At Risk
1908,108,6,7578.92,1,2,3,123,At Risk
1909,60,6,5543.2,2,2,2,222,Regular
1910,18,3,3041.75,4,1,1,411,Regular
1911,62,2,3156.3599999999997,2,1,1,211,Regular
1912,39,9,7048.1900000000005,3,4,3,343,Loyal
1913,43,13,8621.87,3,4,4,344,Loyal
1914,13,8,7833.69,4,4,3,443,Champion
1915,62,5,4749.41,2,2,2,222,Regular
1916,54,7,7436.05,2,3,3,233,Regular
1917,29,7,9783.66,3,3,4,334,Loyal
1918,2,5,6735.74,4,2,3,423,Potential Loyalist
1919,45,4,3935.23,3,1,1,311,Regular
1920,70,1,360.4,2,1,1,211,Regular
1921,41,1,586.45,3,1,1,311,Regular
1922,94,3,3352.52,1,1,1,111,At Risk
1923,16,4,3704.94,4,1,1,411,Regular
1924,26,3,4133.39,3,1,1,311,Regular
1925,6,7,6617.74,4,3,3,433,Loyal
1926,6,5,7762.71,4,2,3,423,Potential Loyalist
1927,91,5,6439.16,1,2,3,123,At Risk
1928,35,2,2219.84,3,1,1,311,Regular
1929,46,6,3442.2,2,2,1,221,Regular
1930,22,5,6575.57,3,2,3,323,Potential Loyalist
1931,24,3,2218.5,3,1,1,311,Regular
1932,90,8,12027.439999999999,1,4,4,144,Big Spender
1933,42,9,11181.04,3,4,4,344,Loyal
1934,4,6,6431.09,4,2,3,423,Potential Loyalist
1935,58,6,6514.44,2,2,3,223,Regular
1936,78,8,9673.2,2,4,4,244,Big Spender
1937,35,7,9338.9,3,3,4,334,Loyal
1938,230,4,5966.86,1,1,2,112,At Risk
1939,77,2,806.18,2,1,1,211,Regular
1940,77,4,6093.610000000001,2,1,3,213,Regular
1941,6,4,4645.6900000000005,4,1,2,412,Regular
1942,17,8,6241.37,4,4,3,443,Champion
1943,300,3,2075.7799999999997,1,1,1,111,At Risk
1944,6,5,5704.360000000001,4,2,2,422,Potential Loyalist
1945,116,3,2551.62,1,1,1,111,At Risk
1946,89,13,11237.380000000001,1,4,4,144,Big Spender
1947,36,9,8225.63,3,4,4,344,Loyal
1948,169,5,4266.28,1,2,2,122,At Risk
1949,30,7,8547.61,3,3,4,334,Loyal
1950,7,9,12108.45,4,4,4,444,Champion
1951,119,8,6977.969999999999,1,4,3,143,At Risk
1952,77,10,7870.0,2,4,3,243,Regular
1953,11,7,6386.97,4,3,3,433,Loyal
1954,101,9,10028.09,1,4,4,144,Big Spender
1955,79,3,3235.83,2,1,1,211,Regular
1956,34,4,3039.79,3,1,1,311,Regular
1957,20,10,11536.57,3,4,4,344,Loyal
1958,70,4,2389.99,2,1,1,211,Regular
1959,142,8,7593.280000000001,1,4,3,143,At Risk
1960,70,4,5914.98,2,1,2,212,Regular
1961,26,3,4600.360000000001,3,1,2,312,Regular
1962,94,2,1385.6,1,1,1,111,At Risk
1963,10,2,2683.29,4,1,1,411,Regular
1964,103,6,8039.19,1,2,3,123,At Risk
1965,7,5,4201.57,4,2,2,422,Potential Loyalist
1966,162,6,3660.46,1,2,1,121,At Risk
1967,23,6,7697.1900000000005,3,2,3,323,Potential Loyalist
1968,160,5,4664.66,1,2,2,122,At Risk
1969,18,6,6142.67,4,2,3,423,Potential Loyalist
1970,1,8,8590.23,4,4,4,444,Champion
1971,63,7,8998.88,2,3,4,234,Big Spender
1972,1,4,4795.139999999999,4,1,2,412,Regular
1973,48,4,4932.1,2,1,2,212,Regular
1974,33,5,3780.45,3,2,1,321,Potential Loyalist
1975,109,2,661.42,1,1,1,111,At Risk
1976,136,6,6246.07,1,2,3,123,At Risk
1977,61,4,3681.98,2,1,1,211,Regular
1978,14,3,2048.2599999999998,4,1,1,411,Regular
1979,34,5,8062.73,3,2,3,323,Potential Loyalist
1980,74,8,9465.380000000001,2,4,4,244,Big Spender
1981,90,3,4850.6900000000005,1,1,2,112,At Risk
1982,51,8,10897.34,2,4,4,244,Big Spender
1983,3,4,5795.41,4,1,2,412,Regular
1984,49,7,10526.43,2,3,4,234,Big Spender
1985,1,7,7022.76,4,3,3,433,Loyal
1986,45,6,4472.25,3,2,2,322,Potential Loyalist
1987,43,4,3721.38,3,1,1,311,Regular
1988,135,8,10687.63,1,4,4,144,Big Spender
1989,23,4,5139.46,3,1,2,312,Regular
1990,10,9,7905.38,4,4,3,443,Champion
1991,2,10,12813.27,4,4,4,444,Champion
1992,141,10,14165.05,1,4,4,144,Big Spender
1993,7,9,9008.4,4,4,4,444,Champion
1994,3,6,7273.34,4,2,3,423,Potential Loyalist
1995,126,6,5245.66,1,2,2,122,At Risk
1996,14,7,6300.450000000001,4,3,3,433,Loyal
1997,55,5,4713.72,2,2,2,222,Regular
1998,157,4,5359.34,1,1,2,112,At Risk
1999,4,7,8432.98,4,3,4,434,Loyal
2000,45,3,2951.12,3,1,1,311,Regular
2001,87,8,10016.79,2,4,4,244,Big Spender
2002,98,3,2637.04,1,1,1,111,At Risk
2003,220,2,1821.05,1,1,1,111,At Risk
2004,47,5,6042.51,2,2,3,223,Regular
2005,6,6,7337.82,4,2,3,423,Potential Loyalist
2006,148,5,6192.77,1,2,3,123,At Risk
2007,24,4,6309.450000000001,3,1,3,313,Regular
2008,30,7,7961.95,3,3,3,333,Loyal
2009,6,7,7073.18,4,3,3,433,Loyal
2010,35,5,5466.66,3,2,2,322,Potential Loyalist
2011,316,3,2057.82,1,1,1,111,At Risk
2012,14,5,5492.34,4,2,2,422,Potential Loyalist
2013,16,10,9944.76,4,4,4,444,Champion
2014,55,7,7628.8099999999995,2,3,3,233,Regular
2015,51,6,7253.27,2,2,3,223,Regular
2016,69,6,5897.56,2,2,2,222,Regular
2017,13,6,7420.3099999999995,4,2,3,423,Potential Loyalist
2018,36,7,7597.12,3,3,3,333,Loyal
2019,53,9,10876.279999999999,2,4,4,244,Big Spender
2020,44,7,8810.74,3,3,4,334,Loyal
2021,126,2,802.88,1,1,1,111,At Risk
2022,14,5,5843.24,4,2,2,422,Potential Loyalist
2023,14,10,10149.33,4,4,4,444,Champion
2024,30,6,5998.77,3,2,3,323,Potential Loyalist
2025,139,4,4120.88,1,1,1,111,At Risk
2026,147,4,6109.3,1,1,3,113,At Risk
2027,15,7,6353.8099999999995,4,3,3,433,Loyal
2028,41,7,7274.75,3,3,3,333,Loyal
2029,2,9,6555.91,4,4,3,443,Champion
2030,240,4,6169.62,1,1,3,113,At Risk
2031,20,4,4477.1900000000005,3,1,2,312,Regular
2032,6,2,1640.3,4,1,1,411,Regular
2033,12,7,10152.52,4,3,4,434,Loyal
2034,90,6,6954.37,1,2,3,123,At Risk
2035,128,4,3371.7999999999997,1,1,1,111,At Risk
2036,26,12,10761.29,3,4,4,344,Loyal
2037,99,4,4403.780000000001,1,1,2,112,At Risk
2038,14,4,4230.27,4,1,2,412,Regular
2039,200,5,5594.110000000001,1,2,2,122,At Risk
2040,97,2,3028.8900000000003,1,1,1,111,At Risk
2041,81,6,7729.64,2,2,3,223,Regular
2042,12,3,4170.51,4,1,2,412,Regular
2043,140,5,6704.41,1,2,3,123,At Risk
2044,6,5,7468.57,4,2,3,423,Potential Loyalist
2045,56,9,9255.03,2,4,4,244,Big Spender
2046,34,9,13347.529999999999,3,4,4,344,Loyal
2047,68,2,3132.77,2,1,1,211,Regular
2048,58,7,8820.57,2,3,4,234,Big Spender
2049,66,6,7403.76,2,2,3,223,Regular
2050,7,4,4483.5,4,1,2,412,Regular
2051,52,6,7376.93,2,2,3,223,Regular
2052,59,9,7052.08,2,4,3,243,Regular
2053,6,6,7727.0,4,2,3,423,Potential Loyalist
2054,2,4,5248.59,4,1,2,412,Regular
2055,1,9,12172.04,4,4,4,444,Champion
2056,55,2,1829.4899999999998,2,1,1,211,Regular
2057,17,6,6889.26,4,2,3,423,Potential Loyalist
2058,121,7,7546.98,1,3,3,133,At Risk
2059,171,4,2702.14,1,1,1,111,At Risk
2060,6,11,11179.22,4,4,4,444,Champion
2061,133,6,8403.650000000001,1,2,4,124,Big Spender
2062,43,5,6976.84,3,2,3,323,Potential Loyalist
2063,10,5,4125.82,4,2,1,421,Potential Loyalist
2064,107,5,5871.14,1,2,2,122,At Risk
2065,216,4,4870.0599999999995,1,1,2,112,At Risk
2066,91,5,6115.09,1,2,3,123,At Risk
2067,31,8,9622.05,3,4,4,344,Loyal
2068,160,5,5158.92,1,2,2,122,At Risk
2069,52,6,10361.07,2,2,4,224,Big Spender
2070,5,9,12319.539999999999,4,4,4,444,Champion
2071,21,7,5340.02,3,3,2,332,Loyal
2072,9,13,11845.439999999999,4,4,4,444,Champion
2073,19,8,8097.38,3,4,3,343,Loyal
2075,5,4,5575.41,4,1,2,412,Regular
2076,20,8,12082.72,3,4,4,344,Loyal
2077,228,3,4642.2,1,1,2,112,At Risk
2078,66,6,7319.86,2,2,3,223,Regular
2079,4,3,4631.31,4,1,2,412,Regular
2080,163,6,6668.6,1,2,3,123,At Risk
2081,12,5,5586.19,4,2,2,422,Potential Loyalist
2082,2,7,6778.84,4,3,3,433,Loyal
2083,16,9,10347.279999999999,4,4,4,444,Champion
2084,50,3,1985.07,2,1,1,211,Regular
2085,28,3,4294.14,3,1,2,312,Regular
2086,99,3,3812.2200000000003,1,1,1,111,At Risk
2087,56,5,6577.63,2,2,3,223,Regular
2088,10,7,8654.02,4,3,4,434,Loyal
2089,148,2,477.32000000000005,1,1,1,111,At Risk
2090,164,2,1020.78,1,1,1,111,At Risk
2091,212,3,5499.04,1,1,2,112,At Risk
2092,17,5,6764.39,4,2,3,423,Potential Loyalist
2093,61,6,7654.84,2,2,3,223,Regular
2094,35,5,4214.53,3,2,2,322,Potential Loyalist
2095,21,10,9988.76,3,4,4,344,Loyal
2096,133,5,8229.84,1,2,4,124,Big Spender
2097,39,6,7726.09,3,2,3,323,Potential Loyalist
2098,9,6,5472.62,4,2,2,422,Potential Loyalist
2099,64,7,8967.04,2,3,4,234,Big Spender
2100,19,5,4288.18,3,2,2,322,Potential Loyalist
2101,21,10,14423.33,3,4,4,344,Loyal
2102,18,7,7317.46,4,3,3,433,Loyal
2103,15,10,11617.25,4,4,4,444,Champion
2104,81,8,7415.84,2,4,3,243,Regular
2105,24,5,7196.7699999999995,3,2,3,323,Potential Loyalist
2106,4,4,6782.28,4,1,3,413,Regular
2107,65,2,1941.0,2,1,1,211,Regular
2108,13,3,3130.2599999999998,4,1,1,411,Regular
2109,3,8,7637.12,4,4,3,443,Champion
2110,27,7,7589.57,3,3,3,333,Loyal
2111,7,9,11111.3,4,4,4,444,Champion
2112,3,4,5958.110000000001,4,1,2,412,Regular
2113,34,4,4987.47,3,1,2,312,Regular
2114,15,6,6706.46,4,2,3,423,Potential Loyalist
2115,48,2,2204.45,2,1,1,211,Regular
2116,106,4,5827.96,1,1,2,112,At Risk
2117,25,5,3925.17,3,2,1,321,Potential Loyalist
2118,136,6,6724.4,1,2,3,123,At Risk
2119,68,4,5477.6,2,1,2,212,Regular
2120,3,8,11028.33,4,4,4,444,Champion
2121,90,9,10142.52,1,4,4,144,Big Spender
2122,9,3,2424.17,4,1,1,411,Regular
2123,196,6,6196.02,1,2,3,123,At Risk
2124,58,6,7618.68,2,2,3,223,Regular
2125,14,6,4206.48,4,2,2,422,Potential Loyalist
2126,26,4,2963.04,3,1,1,311,Regular
2127,33,5,5437.05,3,2,2,322,Potential Loyalist
2128,14,2,3787.46,4,1,1,411,Regular
2129,150,2,1411.9299999999998,1,1,1,111,At Risk
2130,2,8,9169.4,4,4,4,444,Champion
2131,102,6,7199.04,1,2,3,123,At Risk
2132,19,8,12668.24,3,4,4,344,Loyal
2133,121,5,6553.44,1,2,3,123,At Risk
2134,82,5,6556.68,2,2,3,223,Regular
2135,339,1,1977.36,1,1,1,111,At Risk
2136,11,4,6269.92,4,1,3,413,Regular
2137,21,4,4683.41,3,1,2,312,Regular
2138,30,8,11281.36,3,4,4,344,Loyal
2139,61,5,7480.94,2,2,3,223,Regular
2140,99,8,9047.439999999999,1,4,4,144,Big Spender
2141,77,4,4820.85,2,1,2,212,Regular
2142,82,7,10200.02,2,3,4,234,Big Spender
2143,28,5,5872.29,3,2,2,322,Potential Loyalist
2144,68,8,10452.24,2,4,4,244,Big Spender
2145,195,1,748.17,1,1,1,111,At Risk
2146,51,2,2173.1099999999997,2,1,1,211,Regular
2147,126,3,2953.18,1,1,1,111,At Risk
2148,138,4,4907.04,1,1,2,112,At Risk
2149,12,9,7062.67,4,4,3,443,Champion
2150,95,6,6161.6,1,2,3,123,At Risk
2151,147,7,9369.73,1,3,4,134,Big Spender
2152,2,9,9894.84,4,4,4,444,Champion
2153,77,7,7792.47,2,3,3,233,Regular
2154,39,6,7924.87,3,2,3,323,Potential Loyalist
2155,20,12,10114.46,3,4,4,344,Loyal
2156,114,6,6988.71,1,2,3,123,At Risk
2157,162,2,2131.52,1,1,1,111,At Risk
2158,51,5,5982.3,2,2,2,222,Regular
2159,19,5,5111.04,3,2,2,322,Potential Loyalist
2160,48,6,6852.88,2,2,3,223,Regular
2161,53,5,5998.47,2,2,3,223,Regular
2162,54,4,4785.389999999999,2,1,2,212,Regular
2163,71,4,3236.7,2,1,1,211,Regular
2164,69,7,8585.81,2,3,4,234,Big Spender
2165,1,10,9072.94,4,4,4,444,Champion
2166,59,6,6021.83,2,2,3,223,Regular
2167,145,6,4691.02,1,2,2,122,At Risk
2168,3,3,3828.1,4,1,1,411,Regular
2169,118,6,10330.95,1,2,4,124,Big Spender
2170,29,6,7695.75,3,2,3,323,Potential Loyalist
2171,35,6,4500.04,3,2,2,322,Potential Loyalist
2172,30,4,6844.5,3,1,3,313,Regular
2173,158,4,5112.15,1,1,2,112,At Risk
2174,82,6,7133.88,2,2,3,223,Regular
2175,59,4,4158.65,2,1,2,212,Regular
2176,29,3,2662.8199999999997,3,1,1,311,Regular
2177,99,5,6054.27,1,2,3,123,At Risk
2178,78,4,3531.64,2,1,1,211,Regular
2179,37,7,6889.21,3,3,3,333,Loyal
2180,81,5,6162.33,2,2,3,223,Regular
2181,52,8,6274.12,2,4,3,243,Regular
2182,18,8,10722.16,4,4,4,444,Champion
2183,9,14,19071.32,4,4,4,444,Champion
2184,38,11,13468.26,3,4,4,344,Loyal
2185,137,7,9578.97,1,3,4,134,Big Spender
2186,155,3,4245.21,1,1,2,112,At Risk
2187,64,7,8284.37,2,3,4,234,Big Spender
2188,71,6,6671.540000000001,2,2,3,223,Regular
2189,41,10,9861.3,3,4,4,344,Loyal
2190,42,8,11980.720000000001,3,4,4,344,Loyal
2191,13,5,7172.56,4,2,3,423,Potential Loyalist
